source_url,source_section,anchor_text,destination_url,destination_status,destination_canonical,link_type,crawlable,nofollow,opens_new_window,intent_match,notes
"https://getiptvpanel.com/terms","Main Body / Navigation","Terms","/terms","200","https://getiptvpanel.com/terms","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/terms","Main Body / Navigation","Refund policy","/refund-policy","200","https://getiptvpanel.com/refund-policy","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/terms","Main Body / Navigation","Acceptable use","/acceptable-use","200","https://getiptvpanel.com/acceptable-use","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/refund-policy","Main Body / Navigation","[Image/Icon Link]","/","200","https://getiptvpanel.com/","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/refund-policy","Main Body / Navigation","Reseller Panel","/reseller-panel","200","https://getiptvpanel.com/reseller-panel","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/refund-policy","Main Body / Navigation","Packages","/reseller-packages","200","https://getiptvpanel.com/reseller-packages","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/refund-policy","Main Body / Navigation","Start Reselling","/become-a-reseller","200","https://getiptvpanel.com/become-a-reseller","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/refund-policy","Main Body / Navigation","Resources","/guides","200","https://getiptvpanel.com/guides","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/refund-policy","Main Body / Navigation","Support","/support","200","https://getiptvpanel.com/support","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/refund-policy","Main Body / Navigation","Reseller Panel","/reseller-panel","200","https://getiptvpanel.com/reseller-panel","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/refund-policy","Main Body / Navigation","Packages","/reseller-packages","200","https://getiptvpanel.com/reseller-packages","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/refund-policy","Main Body / Navigation","Start Reselling","/become-a-reseller","200","https://getiptvpanel.com/become-a-reseller","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/refund-policy","Main Body / Navigation","Resources","/guides","200","https://getiptvpanel.com/guides","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/refund-policy","Main Body / Navigation","Support","/support","200","https://getiptvpanel.com/support","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/refund-policy","Main Body / Navigation","Home","/","200","https://getiptvpanel.com/","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/refund-policy","Main Body / Navigation","UK reseller operations","/","200","https://getiptvpanel.com/","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/refund-policy","Main Body / Navigation","Reseller panel","/reseller-panel","200","https://getiptvpanel.com/reseller-panel","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/refund-policy","Main Body / Navigation","Reseller packages","/reseller-packages","200","https://getiptvpanel.com/reseller-packages","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/refund-policy","Main Body / Navigation","Become a reseller","/become-a-reseller","200","https://getiptvpanel.com/become-a-reseller","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/refund-policy","Main Body / Navigation","Profit calculator","/profit-calculator","200","https://getiptvpanel.com/profit-calculator","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/refund-policy","Main Body / Navigation","About","/about","200","https://getiptvpanel.com/about","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/refund-policy","Main Body / Navigation","Contact","/contact","200","https://getiptvpanel.com/contact","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/refund-policy","Main Body / Navigation","Support","/support","200","https://getiptvpanel.com/support","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/refund-policy","Main Body / Navigation","Guides","/guides","200","https://getiptvpanel.com/guides","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/refund-policy","Main Body / Navigation","UK legality guide","/is-iptv-legal-in-the-uk","200","https://getiptvpanel.com/is-iptv-legal-in-the-uk","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/refund-policy","Main Body / Navigation","Privacy","/privacy-policy","200","https://getiptvpanel.com/privacy-policy","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/refund-policy","Main Body / Navigation","Terms","/terms","200","https://getiptvpanel.com/terms","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/refund-policy","Main Body / Navigation","Refund policy","/refund-policy","200","https://getiptvpanel.com/refund-policy","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/refund-policy","Main Body / Navigation","Acceptable use","/acceptable-use","200","https://getiptvpanel.com/acceptable-use","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/acceptable-use","Main Body / Navigation","[Image/Icon Link]","/","200","https://getiptvpanel.com/","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/acceptable-use","Main Body / Navigation","Reseller Panel","/reseller-panel","200","https://getiptvpanel.com/reseller-panel","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/acceptable-use","Main Body / Navigation","Packages","/reseller-packages","200","https://getiptvpanel.com/reseller-packages","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/acceptable-use","Main Body / Navigation","Start Reselling","/become-a-reseller","200","https://getiptvpanel.com/become-a-reseller","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/acceptable-use","Main Body / Navigation","Resources","/guides","200","https://getiptvpanel.com/guides","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/acceptable-use","Main Body / Navigation","Support","/support","200","https://getiptvpanel.com/support","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/acceptable-use","Main Body / Navigation","Reseller Panel","/reseller-panel","200","https://getiptvpanel.com/reseller-panel","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/acceptable-use","Main Body / Navigation","Packages","/reseller-packages","200","https://getiptvpanel.com/reseller-packages","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/acceptable-use","Main Body / Navigation","Start Reselling","/become-a-reseller","200","https://getiptvpanel.com/become-a-reseller","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/acceptable-use","Main Body / Navigation","Resources","/guides","200","https://getiptvpanel.com/guides","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/acceptable-use","Main Body / Navigation","Support","/support","200","https://getiptvpanel.com/support","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/acceptable-use","Main Body / Navigation","Home","/","200","https://getiptvpanel.com/","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/acceptable-use","Main Body / Navigation","UK reseller operations","/","200","https://getiptvpanel.com/","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/acceptable-use","Main Body / Navigation","Reseller panel","/reseller-panel","200","https://getiptvpanel.com/reseller-panel","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/acceptable-use","Main Body / Navigation","Reseller packages","/reseller-packages","200","https://getiptvpanel.com/reseller-packages","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/acceptable-use","Main Body / Navigation","Become a reseller","/become-a-reseller","200","https://getiptvpanel.com/become-a-reseller","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/acceptable-use","Main Body / Navigation","Profit calculator","/profit-calculator","200","https://getiptvpanel.com/profit-calculator","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/acceptable-use","Main Body / Navigation","About","/about","200","https://getiptvpanel.com/about","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/acceptable-use","Main Body / Navigation","Contact","/contact","200","https://getiptvpanel.com/contact","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/acceptable-use","Main Body / Navigation","Support","/support","200","https://getiptvpanel.com/support","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/acceptable-use","Main Body / Navigation","Guides","/guides","200","https://getiptvpanel.com/guides","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/acceptable-use","Main Body / Navigation","UK legality guide","/is-iptv-legal-in-the-uk","200","https://getiptvpanel.com/is-iptv-legal-in-the-uk","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/acceptable-use","Main Body / Navigation","Privacy","/privacy-policy","200","https://getiptvpanel.com/privacy-policy","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/acceptable-use","Main Body / Navigation","Terms","/terms","200","https://getiptvpanel.com/terms","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/acceptable-use","Main Body / Navigation","Refund policy","/refund-policy","200","https://getiptvpanel.com/refund-policy","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
"https://getiptvpanel.com/acceptable-use","Main Body / Navigation","Acceptable use","/acceptable-use","200","https://getiptvpanel.com/acceptable-use","HTML Anchor","true","false","false","Exact Intent","Rendered static link"
